noise_x noise_y vxd vyd time
0.0110463562012 -0.0133496799469 0.0 0.2 12.2288689613
0.0120551147461 -0.0129131851196 0.0 0.2 12.2568881512
0.0129036560059 -0.0154788928032 0.0 0.2 12.2865400314
0.0144671020508 -0.0170150928497 0.0 0.2 12.3148550987
0.0153223266602 -0.0170958909988 0.0 0.2 12.343599081
0.0164399108887 -0.0192322638035 0.0 0.2 12.3719789982
0.0176357727051 -0.0211113419533 0.0 0.2 12.4006390572
0.0188131713867 -0.0205246767998 0.0 0.2 12.429058075
0.0202435302734 -0.021579665184 0.0 0.2 12.4571061134
0.0213046264648 -0.0240124931335 0.0 0.2 12.4861741066
0.0229366455078 -0.0226029577255 0.0 0.2 12.5149829388
0.0239957580566 -0.0233532381058 0.0 0.2 12.5433051586
0.0246983032227 -0.0237628555298 0.0 0.2 12.5716331005
0.0263096923828 -0.0253568582535 0.0 0.2 12.6001820564
0.0270028991699 -0.0256709270477 0.0 0.2 12.6289291382
0.0287184143066 -0.026539598465 0.0 0.2 12.6575939655
0.0304153442383 -0.0273147220612 0.0 0.2 12.68582201
0.0310618896484 -0.0275719957352 0.0 0.2 12.7144670486
0.0322451782227 -0.0279649267197 0.0 0.2 12.7431590557
0.0330649414063 -0.0298080892563 0.0 0.2 12.7717170715
0.0343622131348 -0.027788315773 0.0 0.2 12.8003029823
0.0353237915039 -0.0280150489807 0.0 0.2 12.828895092
0.0358004760742 -0.0294892787933 0.0 0.2 12.8573760986
0.0367036437988 -0.0288656711578 0.0 0.2 12.8859579563
0.0376757202148 -0.0290063705444 0.0 0.2 12.9144201279
0.0383453674316 -0.0299689359665 0.0 0.2 12.9428579807
0.038974395752 -0.028183590889 0.0 0.2 12.9720489979
0.0392897949219 -0.0281058521271 0.0 0.2 13.0001680851
0.0398042907715 -0.0290006875992 0.0 0.2 13.0287780762
0.0402608947754 -0.0290280866623 0.0 0.2 13.0573771
0.0404492492676 -0.0297287406921 0.0 0.2 13.086466074
0.0407280273438 -0.0298460617065 0.0 0.2 13.1133749485
0.0412395019531 -0.0271416034698 0.0 0.2 13.1431059837
0.0412661743164 -0.0287738304138 0.0 0.2 13.1714670658
0.0415509033203 -0.028665391922 0.0 0.2 13.2002489567
0.0418330078125 -0.0269280633926 0.0 0.2 13.2285411358
0.0414480895996 -0.0293117313385 0.0 0.2 13.2564921379
0.0413893127441 -0.0290858592987 0.0 0.2 13.2850129604
0.041618560791 -0.0273784418106 0.0 0.2 13.3143949509
0.0413275756836 -0.0287863721848 0.0 0.2 13.343047142
0.0412900085449 -0.0287686882019 0.0 0.2 13.3715281487
0.0415408630371 -0.0263767127991 0.0 0.2 13.4004051685
0.0409622802734 -0.028733704567 0.0 0.2 13.4289791584
0.0408428344727 -0.0285899372101 0.0 0.2 13.4575309753
0.041057434082 -0.0270699920654 0.0 0.2 13.4861180782
0.0406273803711 -0.0285417003632 0.0 0.2 13.5147650242
0.040410949707 -0.028483921051 0.0 0.2 13.5433700085
0.0406056518555 -0.0269794940948 0.0 0.2 13.5717010498
0.040223815918 -0.0285367517471 0.0 0.2 13.600110054
0.0399943847656 -0.0284026432037 0.0 0.2 13.6289551258
0.0401184387207 -0.0269728965759 0.0 0.2 13.6578850746
0.0398320922852 -0.0285768737793 0.0 0.2 13.6860690117
0.039914642334 -0.0272939395905 0.0 0.2 13.7145249844
0.0398079833984 -0.0273429765701 0.0 0.2 13.7433719635
0.0395594482422 -0.028837729454 0.0 0.2 13.7709550858
0.0397594299316 -0.0275196228027 0.0 0.2 13.7995820045
0.0396037902832 -0.0274071187973 0.0 0.2 13.8292579651
0.039229888916 -0.0288102626801 0.0 0.2 13.8575050831
0.0394521789551 -0.027604341507 0.0 0.2 13.8860650063
0.0394589233398 -0.0277401256561 0.0 0.2 13.9144899845
0.0391731872559 -0.0290654935837 0.0 0.2 13.9429221153
0.0393219299316 -0.0285099782944 0.0 0.2 13.9716479778
0.0392978820801 -0.0284872484207 0.0 0.2 14.0003609657
0.0390793151855 -0.029147274971 0.0 0.2 14.0288701057
0.0393145141602 -0.0280081596375 0.0 0.2 14.0572149754
0.0393207092285 -0.0282354698181 0.0 0.2 14.0860660076
0.0389839477539 -0.0295010042191 0.0 0.2 14.1147871017
0.0393264160156 -0.0282848453522 0.0 0.2 14.1430680752
0.0390383911133 -0.0290101957321 0.0 0.2 14.1714451313
0.0387290649414 -0.0301880226135 0.0 0.2 14.2002370358
0.0390128479004 -0.0289389514923 0.0 0.2 14.2289221287
0.0390450439453 -0.0285275497437 0.0 0.2 14.2576191425
0.0389577636719 -0.0285864024162 0.0 0.2 14.2861750126
0.0388446655273 -0.028576924324 0.0 0.2 14.3146419525
0.0385384521484 -0.0291723299026 0.0 0.2 14.3433380127
0.0384052734375 -0.0291392858028 0.0 0.2 14.3718981743
0.0381426391602 -0.0292234168053 0.0 0.2 14.400233984
0.0381193237305 -0.0291983885765 0.0 0.2 14.4287531376
0.0380802612305 -0.0285265216827 0.0 0.2 14.457777977
0.0379176635742 -0.0285141105652 0.0 0.2 14.4860980511
0.0373700561523 -0.0291835260391 0.0 0.2 14.5147840977
0.0371442260742 -0.0293440217972 0.0 0.2 14.5430960655
0.037032409668 -0.029161026001 0.0 0.2 14.5718519688
0.0367630004883 -0.0289104204178 0.0 0.2 14.6001200676
0.036912109375 -0.0276963310242 0.0 0.2 14.6287529469
0.0363182983398 -0.0289840545654 0.0 0.2 14.6574730873
0.0360291748047 -0.0296095943451 0.0 0.2 14.6861541271
0.0362755737305 -0.0276563062668 0.0 0.2 14.7145309448
0.0357087402344 -0.0291000022888 0.0 0.2 14.7431709766
0.0359627685547 -0.0277842988968 0.0 0.2 14.7709691525
0.0352055053711 -0.0297097187042 0.0 0.2 14.8004670143
0.0350354003906 -0.0297513647079 0.0 0.2 14.8288550377
0.035287109375 -0.0283066101074 0.0 0.2 14.8577239513
0.0349544677734 -0.029994591713 0.0 0.2 14.8864631653
0.0348139038086 -0.0300854301453 0.0 0.2 14.9146089554
0.0350518188477 -0.028838145256 0.0 0.2 14.9429459572
0.0347224121094 -0.0303672056198 0.0 0.2 14.971709013
0.03469140625 -0.0308042888641 0.0 0.2 15.0002100468
0.0350228881836 -0.029512468338 0.0 0.2 15.0291690826
0.0348115234375 -0.0313830518723 0.0 0.2 15.0571320057
0.0351791381836 -0.0297395858765 0.0 0.2 15.0864641666
0.0352300415039 -0.030197842598 0.0 0.2 15.1145591736
0.0350573120117 -0.0328215360641 0.0 0.2 15.1430580616
0.0355955200195 -0.0307248649597 0.0 0.2 15.1717021465
0.0354024658203 -0.0325516252518 0.0 0.2 15.2002820969
0.0355726318359 -0.0302350473404 0.0 0.2 15.2289791107
0.0359263916016 -0.0234166164398 0.0 0.2 15.2575790882
0.0357473144531 -0.0196790876389 0.0 0.2 15.2863590717
0.0358266601563 -0.0144361858368 0.0 0.2 15.3139150143
0.0362647094727 -0.00725270557404 0.0 0.2 15.3432240486
0.0361965332031 -0.00280307674408 0.0 0.2 15.3717329502
0.0363364868164 0.00159223175049 0.0 0.2 15.4004759789
0.0362987060547 0.00688396930695 0.0 0.2 15.4289669991
0.0361724243164 0.0122147378922 0.0 0.2 15.4575440884
0.0359501342773 0.0169948043823 0.0 0.2 15.4864060879
0.0358231201172 0.02201329422 0.0 0.2 15.5147111416
0.0354901123047 0.0261915025711 0.0 0.2 15.5428509712
0.0348314819336 0.0301698217392 0.0 0.2 15.5717279911
0.0344169311523 0.0349076805115 0.0 0.2 15.6004340649
0.0334108276367 0.038420539856 0.0 0.2 15.6288399696
0.0326484375 0.0415014705658 0.0 0.2 15.6573910713
0.0316773071289 0.0456656866074 0.0 0.2 15.6860620975
0.0301271972656 0.047252412796 0.0 0.2 15.7148001194
0.0290794067383 0.0496762552261 0.0 0.2 15.743158102
0.0274905395508 0.0527426929474 0.0 0.2 15.7716450691
0.0262725219727 0.0549857902527 0.0 0.2 15.8003079891
0.023705078125 0.0553475637436 0.0 0.2 15.8288400173
0.022000793457 0.0578266410828 0.0 0.2 15.8574409485
0.0195935058594 0.0579372606277 0.0 0.2 15.8861300945
0.0168233642578 0.057583946228 0.0 0.2 15.9143340588
0.0155938110352 0.0602309627533 0.0 0.2 15.9432010651
0.0126207885742 0.0593542671204 0.0 0.2 15.9715211391
0.00934991455078 0.0582727184296 0.0 0.2 16.0004360676
0.00768774414063 0.0597259559631 0.0 0.2 16.0287129879
0.00458557128906 0.058144651413 0.0 0.2 16.0576770306
0.000403869628906 0.0554309587479 0.0 0.2 16.0862600803
-0.00123388671875 0.0573025341034 0.0 0.2 16.1145470142
-0.00457037353516 0.0551945819855 0.0 0.2 16.1430439949
-0.00792535400391 0.0530617103577 0.0 0.2 16.1717669964
-0.009734375 0.0546176652908 0.0 0.2 16.1996231079
-0.0131983032227 0.0523908805847 0.0 0.2 16.2289140224
-0.0167396850586 0.04944444561 0.0 0.2 16.2575919628
-0.0191060791016 0.0498287410736 0.0 0.2 16.2861700058
-0.0225419921875 0.0472051372528 0.0 0.2 16.3142740726
-0.025451171875 0.0463321199417 0.0 0.2 16.342208147
-0.0273799438477 0.0468764276505 0.0 0.2 16.371391058
-0.0304415283203 0.0452733812332 0.0 0.2 16.4006249905
-0.0336218261719 0.0431252985001 0.0 0.2 16.4289050102
-0.0356176147461 0.0429303617477 0.0 0.2 16.4576570988
-0.0388441162109 0.0410067682266 0.0 0.2 16.4861280918
-0.0405238647461 0.0416067895889 0.0 0.2 16.515100956
-0.0432439575195 0.0396639175415 0.0 0.2 16.5434260368
-0.0444845581055 0.0416029787064 0.0 0.2 16.5718071461
-0.0475144042969 0.0383237533569 0.0 0.2 16.6003401279
-0.0497824401855 0.0366859903336 0.0 0.2 16.6290559769
-0.0508857727051 0.0388389406204 0.0 0.2 16.6578509808
-0.053130859375 0.0371855564117 0.0 0.2 16.6862680912
-0.0552213745117 0.0351724405289 0.0 0.2 16.7147910595
-0.0561570129395 0.0373662405014 0.0 0.2 16.7434840202
-0.0583382873535 0.0348394832611 0.0 0.2 16.7708740234
-0.0597814025879 0.034951795578 0.0 0.2 16.7995140553
-0.0608494873047 0.0357434806824 0.0 0.2 16.8279731274
-0.0622403869629 0.0347263660431 0.0 0.2 16.8577749729
-0.0633886413574 0.0351272697449 0.0 0.2 16.8860731125
-0.0645167236328 0.0358557634354 0.0 0.2 16.91446805
-0.0660221252441 0.0342396678925 0.0 0.2 16.9432749748
-0.0670512695312 0.0344397516251 0.0 0.2 16.9710080624
-0.0679415588379 0.0355772314072 0.0 0.2 17.0004010201
-0.0692419433594 0.0339019060135 0.0 0.2 17.029004097
-0.0700290527344 0.0345762634277 0.0 0.2 17.0573771
-0.0709214477539 0.0353789710999 0.0 0.2 17.0859520435
-0.072010345459 0.0348040885925 0.0 0.2 17.1149539948
-0.0727161254883 0.0371773576736 0.0 0.2 17.1432321072
-0.0738354492187 0.0358779325485 0.0 0.2 17.171610117
-0.0744630432129 0.0338966798782 0.0 -0.2 17.2012481689
-0.075274230957 0.0296240377426 0.0 -0.2 17.2281661034
-0.0761604919434 0.0225545282364 0.0 -0.2 17.2571871281
-0.0766514892578 0.0179984064102 0.0 -0.2 17.2860460281
-0.0772894897461 0.013446937561 0.0 -0.2 17.3149399757
-0.0780888977051 0.00729570007324 0.0 -0.2 17.3430731297
-0.0786951904297 0.00208244037628 0.0 -0.2 17.3717410564
-0.079417175293 -0.00197999382019 0.0 -0.2 17.3999300003
-0.0796089782715 -0.00637794494629 0.0 -0.2 17.4292571545
-0.0799693908691 -0.0121879138947 0.0 -0.2 17.4581799507
-0.080279510498 -0.01573341465 0.0 -0.2 17.4864630699
-0.0803258056641 -0.0203082370758 0.0 -0.2 17.5150461197
-0.0803104553223 -0.0248113479614 0.0 -0.2 17.5432050228
-0.0801153564453 -0.0275427846909 0.0 -0.2 17.5717720985
-0.0798124389648 -0.0309813718796 0.0 -0.2 17.6002061367
-0.079095489502 -0.0346890106201 0.0 -0.2 17.6286461353
-0.0786572265625 -0.036353887558 0.0 -0.2 17.6572320461
-0.0775640258789 -0.039012796402 0.0 -0.2 17.6861290932
-0.0762640991211 -0.0411031303406 0.0 -0.2 17.7145431042
-0.0754744873047 -0.0419608764648 0.0 -0.2 17.7429850101
-0.0735606079102 -0.0441905059814 0.0 -0.2 17.7719340324
-0.0723649291992 -0.0459716358185 0.0 -0.2 17.7993490696
-0.0701049499512 -0.0448056049347 0.0 -0.2 17.8289921284
-0.0680125732422 -0.0454723787308 0.0 -0.2 17.8567759991
-0.0655060424805 -0.0451589288712 0.0 -0.2 17.8862910271
-0.0628971862793 -0.0429192495346 0.0 -0.2 17.9142320156
-0.0611960754395 -0.043841509819 0.0 -0.2 17.9431891441
-0.0580529174805 -0.0422879123688 0.0 -0.2 17.9716229439
-0.0549690551758 -0.0393599324226 0.0 -0.2 18.0003199577
-0.0526198120117 -0.0402973069549 0.0 -0.2 18.0287389755
-0.0496517333984 -0.03667033571 0.0 -0.2 18.0574829578
-0.0450869140625 -0.0331740107536 0.0 -0.2 18.0859780312
-0.0427330627441 -0.0333837814331 0.0 -0.2 18.1146719456
-0.0395810852051 -0.0291828103065 0.0 -0.2 18.1431851387
-0.0357930603027 -0.0264627246857 0.0 -0.2 18.1716780663
-0.0332304992676 -0.0262583007813 0.0 -0.2 18.2002520561
-0.0298312072754 -0.0220611038208 0.0 -0.2 18.228924036
-0.0257143859863 -0.0197095212936 0.0 -0.2 18.2576110363
-0.0224510192871 -0.0182207899094 0.0 -0.2 18.2849669456
-0.0190517883301 -0.0140340652466 0.0 -0.2 18.3147470951
-0.01538671875 -0.0111419095993 0.0 -0.2 18.3422839642
-0.0128438720703 -0.011351931572 0.0 -0.2 18.3708760738
-0.00958709716797 -0.00721571826935 0.0 -0.2 18.3999891281
-0.00573724365234 -0.0052984085083 0.0 -0.2 18.4280669689
-0.00391424560547 -0.00412091636658 0.0 -0.2 18.4577219486
6.41479492188e-05 -0.000591060638428 0.0 -0.2 18.4862670898
0.00198931884766 -7.95097351075e-05 0.0 -0.2 18.5146529675
0.00525012207031 0.00207872390747 0.0 -0.2 18.543213129
0.00748559570313 0.00129139709473 0.0 -0.2 18.5717029572
0.0103764648438 0.00607717704773 0.0 -0.2 18.5990900993
0.0131310119629 0.00775861930847 0.0 -0.2 18.6280219555
0.0149820251465 0.00701045227051 0.0 -0.2 18.6561779976
0.0169454345703 0.00972501754761 0.0 -0.2 18.685970068
0.0195527954102 0.0109596529007 0.0 -0.2 18.7142109871
0.0213948059082 0.00930350399017 0.0 -0.2 18.7428300381
0.023417388916 0.0130970869064 0.0 -0.2 18.7706341743
0.0255692443848 0.0137588834763 0.0 -0.2 18.7992501259
0.0269737548828 0.01278885746 0.0 -0.2 18.8282570839
0.0282887268066 0.0150311899185 0.0 -0.2 18.8578131199
0.0299674377441 0.0157761526108 0.0 -0.2 18.8860800266
0.0315349121094 0.0137126274109 0.0 -0.2 18.9143240452
0.0326604309082 0.0157890272141 0.0 -0.2 18.9430930614
0.0342490844727 0.0163499822617 0.0 -0.2 18.9715590477
0.0353368835449 0.015061337471 0.0 -0.2 19.0002579689
0.0364296264648 0.0177878274918 0.0 -0.2 19.0290241241
0.0375300292969 0.0183102865219 0.0 -0.2 19.0576000214
0.0385326538086 0.0168450679779 0.0 -0.2 19.086097002
0.0395207824707 0.0186786422729 0.0 -0.2 19.1144940853
0.0402479248047 0.0172462024689 0.0 -0.2 19.1437690258
0.0412649536133 0.0176506767273 0.0 -0.2 19.1716339588
0.0419398498535 0.0192802181244 0.0 -0.2 19.2001831532
0.0427529296875 0.0172344198227 0.0 -0.2 19.2286839485
0.0432805480957 0.0198617534637 0.0 -0.2 19.2564060688
0.0439036865234 0.0200818080902 0.0 -0.2 19.2851719856
0.0444380493164 0.018635881424 0.0 -0.2 19.314563036
0.0448094177246 0.0204428796768 0.0 -0.2 19.3431720734
0.0453702392578 0.0205698804855 0.0 -0.2 19.3718571663
0.0459149169922 0.019038854599 0.0 -0.2 19.4001920223
0.0460672302246 0.0207658576965 0.0 -0.2 19.4285030365
0.0463817443848 0.0207358837128 0.0 -0.2 19.4572870731
0.0468050842285 0.0184070854187 0.0 -0.2 19.4861340523
0.046830871582 0.0207907381058 0.0 -0.2 19.5145051479
0.0470718688965 0.0208082847595 0.0 -0.2 19.5429961681
0.047236328125 0.0193923330307 0.0 -0.2 19.5714149475
0.0473721313477 0.0206639385223 0.0 -0.2 19.600342989
0.047025177002 0.0209914903641 0.0 -0.2 19.6276791096
0.0472521362305 0.0184451980591 0.0 -0.2 19.6573820114
0.046947265625 0.0198496828079 0.0 -0.2 19.6860229969
0.0467950439453 0.0196039705276 0.0 -0.2 19.7145130634
0.0468077392578 0.0194656095505 0.0 -0.2 19.7431211472
0.0460663452148 0.0200990657806 0.0 -0.2 19.7720830441
0.0457501220703 0.019164273262 0.0 -0.2 19.8005120754
0.0455210876465 0.019039850235 0.0 -0.2 19.828783989
0.0449938354492 0.0187835788727 0.0 -0.2 19.8573410511
0.0444373168945 0.0184732904434 0.0 -0.2 19.8859260082
0.0440748596191 0.0184278717041 0.0 -0.2 19.9142861366
0.0433147888184 0.0179869966507 0.0 -0.2 19.9431800842
0.0426361694336 0.018303188324 0.0 -0.2 19.9716999531
0.0420599365234 0.0168835253716 0.0 -0.2 20.0001759529
0.0412931518555 0.0169291867614 0.0 -0.2 20.028783083
0.0407066650391 0.0167998399138 0.0 -0.2 20.0575339794
0.0399202880859 0.0165004916191 0.0 -0.2 20.0852501392
0.0390865783691 0.015992269516 0.0 -0.2 20.1148099899
0.0383789978027 0.0152268986702 0.0 -0.2 20.1428029537
0.0374483337402 0.0147365579605 0.0 -0.2 20.1719231606
0.0364443054199 0.0143011417389 0.0 -0.2 20.2000451088
0.0362676696777 0.0139034147263 0.0 -0.2 20.2288069725
0.0347095031738 0.0144994096756 0.0 -0.2 20.2574460506
0.0338241271973 0.0139693994522 0.0 -0.2 20.2865841389
0.033207244873 0.014035036087 0.0 -0.2 20.3146290779
0.0324079589844 0.0137074489594 0.0 -0.2 20.3430261612
0.0312184448242 0.0151048469543 0.0 -0.2 20.371835947
0.0311130981445 0.0125600614548 0.0 -0.2 20.4004600048
0.0298460693359 0.013045009613 0.0 -0.2 20.428910017
0.0292424316406 0.0129501543045 0.0 -0.2 20.4574079514
0.0283464355469 0.0143996801376 0.0 -0.2 20.4860961437
0.0278343505859 0.0127796163559 0.0 -0.2 20.5149309635
0.0270710449219 0.0119942388535 0.0 -0.2 20.5433130264
0.0259219970703 0.0135716314316 0.0 -0.2 20.5718851089
0.0257940673828 0.011989487648 0.0 -0.2 20.6004240513
0.0250540771484 0.0120304613113 0.0 -0.2 20.6290850639
0.0241685180664 0.0136244497299 0.0 -0.2 20.6574380398
0.0234407958984 0.0124298372269 0.0 -0.2 20.6860940456
0.0231011962891 0.0121251182556 0.0 -0.2 20.7146010399
0.0222377319336 0.0134899673462 0.0 -0.2 20.743252039
0.0220942382813 0.0119332313538 0.0 -0.2 20.7707531452
0.0213737182617 0.0119075813293 0.0 -0.2 20.8004920483
0.0206111450195 0.013316368103 0.0 -0.2 20.8286671638
0.0204906616211 0.0115235424042 0.0 -0.2 20.8578071594
0.0199064941406 0.0113261814117 0.0 -0.2 20.8865921497
0.0190998535156 0.0135451450348 0.0 -0.2 20.9146380424
0.0190423583984 0.0116264781952 0.0 -0.2 20.9431259632
0.0184705200195 0.0113437099457 0.0 -0.2 20.9718930721
0.0178814086914 0.0118237819672 0.0 -0.2 21.0000879765
0.0177089233398 0.00986558151245 0.0 -0.2 21.0291249752
0.0172251586914 0.0111321964264 0.0 -0.2 21.0578010082
0.0168045654297 0.010777007103 0.0 -0.2 21.0861260891
0.01673828125 0.00881259250641 0.0 -0.2 21.1145069599
0.0164843139648 0.010006565094 0.0 -0.2 21.1433279514
0.0162453613281 0.00954641628265 0.0 -0.2 21.1716411114
0.0163875732422 0.00762585544586 0.0 -0.2 21.2004511356
0.0159970703125 0.00955565547943 0.0 -0.2 21.228728056
0.0165297851562 0.00666947460175 0.0 -0.2 21.2574710846
0.0166704101563 0.00598978042603 0.0 -0.2 21.286039114
0.0165042724609 0.00710683917999 0.0 -0.2 21.3149750233
0.016967956543 0.0053160943985 0.0 -0.2 21.3431770802
0.0172169799805 0.00494913959503 0.0 -0.2 21.3716700077
0.0171170654297 0.00625983428955 0.0 -0.2 21.4001979828
0.0178969726563 0.00421068954468 0.0 -0.2 21.4281480312
0.0186354980469 0.00317982196808 0.0 -0.2 21.4574379921
0.018663269043 0.00544445514679 0.0 -0.2 21.4861459732
0.0196957397461 0.00287672805786 0.0 -0.2 21.5145070553
0.0198802490234 0.0041329202652 0.0 -0.2 21.5432870388
0.0207064819336 0.00401894283295 0.0 -0.2 21.571491003
0.0213875732422 0.00258777427673 0.0 -0.2 21.6000580788
0.0220172729492 0.00375825786591 0.0 -0.2 21.6287651062
0.0227302856445 0.00455187511444 0.0 -0.2 21.6573729515
0.0231944580078 0.00461480331421 0.0 -0.2 21.6861200333
0.0241065063477 0.00485404014587 0.0 -0.2 21.7144401073
0.0249756469727 0.00366488075256 0.0 -0.2 21.7430779934
0.0259122924805 0.00438698673248 0.0 -0.2 21.7718400955
0.0267490234375 0.00542553043365 0.0 -0.2 21.8001790047
0.0277412109375 0.00438713359833 0.0 -0.2 21.8287470341
0.0281164550781 0.00611084270477 0.0 -0.2 21.8575410843
0.0289459228516 0.00656974887848 0.0 -0.2 21.8862740993
0.0297503051758 0.00548131752014 0.0 -0.2 21.9145140648
0.0302003173828 0.00722796344757 0.0 -0.2 21.9432051182
0.0310596923828 0.00656664943695 0.0 -0.2 21.9718871117
0.0318031005859 0.00686798191071 0.0 -0.2 22.0003731251
0.0317602539063 0.00892532062531 0.0 -0.2 22.0290350914
0.0326005249023 0.00787813282013 0.0 -0.2 22.0576610565
0.0329468994141 0.00862481117249 0.0 -0.2 22.0860991478
0.0329592285156 0.0105030136108 0.0 -0.2 22.1144969463
0.033537902832 0.0101226921082 0.0 -0.2 22.1430721283
0.0337808837891 0.0107508087158 0.0 -0.2 22.171503067
0.0338768310547 0.0126250772476 0.0 -0.2 22.200138092
0.0338206787109 0.0110686903 0.0 -0.2 22.2290911674
0.0341015014648 0.0127804613113 0.0 -0.2 22.2563500404
0.0338608398437 0.0133621635437 0.0 -0.2 22.2851581573
0.0338625488281 0.0122029676437 0.0 -0.2 22.3145580292
0.0336771850586 0.0139892416 0.0 -0.2 22.3431999683
0.0335349731445 0.0127357606888 0.0 -0.2 22.3716630936
0.0328908691406 0.0131771764755 0.0 -0.2 22.4002511501
0.0325478515625 0.0149632081985 0.0 -0.2 22.4281771183
0.0323469238281 0.0137208528519 0.0 -0.2 22.4571671486
0.0320457763672 0.0130610780716 0.0 -0.2 22.4856901169
0.0315482788086 0.0147159996033 0.0 -0.2 22.5144250393
0.030974609375 0.0158312644958 0.0 -0.2 22.54302001
0.0305487060547 0.0145713148117 0.0 -0.2 22.5714631081
0.0301119384766 0.0162116861343 0.0 -0.2 22.6000831127
0.0294289550781 0.0164354314804 0.0 -0.2 22.6288609505
0.0288747558594 0.0143568763733 0.0 -0.2 22.6575660706
0.0287122802734 0.0143246469498 0.0 -0.2 22.6863369942
0.0277052001953 0.0173548431396 0.0 -0.2 22.7146780491
0.0268765258789 0.0160979728699 0.0 -0.2 22.743085146
0.0263306274414 0.0178887701035 0.0 -0.2 22.7721250057
0.0257166137695 0.0191734170914 0.0 -0.2 22.8004250526
0.0252555541992 0.0181586074829 0.0 -0.2 22.8288550377
0.0246112060547 0.018791595459 0.0 -0.2 22.8574120998
0.0241071166992 0.0208161296844 0.0 -0.2 22.8859729767
0.023325378418 0.0199532842636 0.0 -0.2 22.9145400524
0.0226045532227 0.0202377538681 0.0 -0.2 22.942731142
0.0220938720703 0.0224186239243 0.0 -0.2 22.9707009792
0.0214788208008 0.0223390932083 0.0 -0.2 23.0003249645
0.0207626342773 0.0233375892639 0.0 -0.2 23.0285789967
0.0204291992187 0.0237893505096 0.0 -0.2 23.0573630333
0.0198085327148 0.0249101438522 0.0 -0.2 23.0861239433
0.0189906616211 0.0260138044357 0.0 -0.2 23.1142990589
0.0186138305664 0.0263630647659 0.0 -0.2 23.1430840492
0.0178753662109 0.0268924036026 0.0 -0.2 23.1718239784
0.0171638793945 0.0292720451355 0.0 -0.2 23.2002301216
0.0165157470703 0.0285973272324 0.0 -0.2 23.2289969921
0.0155349121094 0.0312489051819 0.0 -0.2 23.2566440105
0.0147563476563 0.0323140668869 0.0 -0.2 23.2850899696
0.0142305908203 0.0316573152542 0.0 -0.2 23.3148131371
0.0133493041992 0.033495390892 0.0 -0.2 23.3430380821
0.0125142822266 0.0346543369293 0.0 -0.2 23.3709621429
0.0119058227539 0.0340713863373 0.0 -0.2 23.3994281292
0.0108389892578 0.0363044509888 0.0 -0.2 23.4291379452
0.0095849609375 0.0382627811432 0.0 -0.2 23.4572241306
0.00900048828125 0.0376385746002 0.0 -0.2 23.486344099
0.00777307128906 0.0406631965637 0.0 -0.2 23.5145339966
0.00710229492187 0.0398339366913 0.0 -0.2 23.54332304
0.00598431396484 0.0419580879211 0.0 -0.2 23.5713729858
0.00489007568359 0.0423856906891 0.0 -0.2 23.6002719402
0.00431304931641 0.0429770383835 0.0 -0.2 23.628690958
0.00306060791016 0.0440074424744 0.0 -0.2 23.6571121216
0.00255895996094 0.0426997051239 0.0 -0.2 23.6854040623
0.00137359619141 0.0445189733505 0.0 -0.2 23.714370966
0.00022705078125 0.0452721939087 0.0 -0.2 23.7425091267
-0.000662475585938 0.0453568134308 0.0 -0.2 23.7706840038
-0.00175823974609 0.0470311183929 0.0 -0.2 23.800330162
-0.00289215087891 0.0470732975006 0.0 -0.2 23.8288800716
-0.00350360107422 0.0463343324661 0.0 -0.2 23.8572311401
-0.00452087402344 0.0478498249054 0.0 -0.2 23.8859710693
-0.00546325683594 0.0484739465714 0.0 -0.2 23.914618969
-0.00595806884766 0.0477714509964 0.0 -0.2 23.9430000782
-0.00690875244141 0.0497985601425 0.0 -0.2 23.971353054
-0.00767303466797 0.0502517242432 0.0 -0.2 23.9995830059
-0.00803942871094 0.0503963098526 0.0 -0.2 24.0284130573
-0.00883459472656 0.050582903862 0.0 -0.2 24.0571861267
-0.00956512451172 0.0503418064117 0.0 -0.2 24.085613966
-0.00983514404297 0.0505660247803 0.0 -0.2 24.1144990921
-0.0102815551758 0.0510048551559 0.0 -0.2 24.14311409
-0.010645690918 0.0514070777893 0.0 -0.2 24.1718771458
-0.0108956298828 0.0504920101166 0.0 -0.2 24.2002680302
-0.0113341064453 0.0526335821152 0.0 -0.2 24.2283570766
-0.0115653686523 0.0514663038254 0.0 -0.2 24.2574930191
-0.0117341308594 0.0528651762009 0.0 -0.2 24.2864291668
-0.0118828125 0.0532027664185 0.0 -0.2 24.3147630692
-0.0120263061523 0.0516315813065 0.0 -0.2 24.342993021
-0.0119221801758 0.0531596660614 0.0 -0.2 24.371655941
-0.0119123535156 0.0543474121094 0.0 -0.2 24.400411129
-0.0119041137695 0.0532672691345 0.0 -0.2 24.4290311337
-0.011807800293 0.0548391132355 0.0 -0.2 24.4571039677
-0.0116480102539 0.0546129245758 0.0 -0.2 24.4859740734
-0.0115972900391 0.0542378377914 0.0 -0.2 24.5148551464
-0.0114799804687 0.055003947258 0.0 -0.2 24.5431129932
-0.0111334838867 0.0552454004288 0.0 -0.2 24.5716199875
-0.010875 0.054196647644 0.0 -0.2 24.6003611088
-0.010547668457 0.0556506443024 0.0 -0.2 24.6290750504
-0.0101265258789 0.0567865381241 0.0 -0.2 24.6572520733
-0.00954431152344 0.0569610738754 0.0 -0.2 24.6861670017
-0.00917889404297 0.0561875638962 0.0 -0.2 24.7141001225
