time	v
8.74000000954	0.185457836065
8.75999999046	0.201726423203
8.77999997139	0.196594206187
8.80000019073	0.178320620844
8.82000017166	0.192250508401
8.84000015259	0.183688564253
8.86000013351	0.188880501848
8.88000011444	0.194122255969
8.90000009537	0.181917967105
8.92000007629	0.195716314214
8.94000005722	0.188267417895
8.96000003815	0.186325541964
8.98000001907	0.193265240684
9.0	0.189516114495
9.01999998093	0.191585476673
9.03999996185	0.189363019704
9.0600001812	0.196230626248
9.08000016212	0.190891770127
9.10000014305	0.195211961357
9.12000012398	0.195282277002
9.1400001049	0.193189040431
9.16000008583	0.188716767219
9.18000006676	0.193237464354
9.20000004768	0.195109682454
9.22000002861	0.220254214524
9.24000000954	0.186579473147
9.25999999046	0.201418923652
9.27999997139	0.173009722414
9.30000019073	0.205480766465
9.32000017166	0.194615970073
9.34000015259	0.210135684478
9.36000013351	0.192949946616
9.38000011444	0.195809302412
9.40000009537	0.205215949817
9.42000007629	0.220055634782
9.44000005722	0.20132785103
9.46000003815	0.200299082922
9.48000001907	0.203567701228
9.5	0.208846007243
9.51999998093	0.203496602643
9.53999996185	0.204651036375
9.5600001812	0.205267561662
9.58000016212	0.203431634816
9.60000014305	0.224689072912
9.62000012398	0.214441708617
9.6400001049	0.209220299738
9.66000008583	0.199400764943
9.68000006676	0.208249918685
9.70000004768	0.214960457934
9.72000002861	0.208690410737
9.74000000954	0.209411827734
9.75999999046	0.216785272082
9.77999997139	0.221240350755
9.80000019073	0.224526605872
9.82000017166	0.212490783788
9.84000015259	0.21282935745
9.86000013351	0.215588661025
9.88000011444	0.214134924377
9.90000009537	0.222666973001
9.92000007629	0.210919639791
9.94000005722	0.213156947374
9.96000003815	0.232988828637
9.98000001907	0.2231236793
10.0	0.217154752973
10.0199999809	0.221154916342
10.0399999619	0.221301756884
10.0600001812	0.21646192612
10.0800001621	0.214962518621
10.1000001431	0.222139359639
10.120000124	0.219790390825
10.1400001049	0.227554927776
10.1600000858	0.225004947813
10.1800000668	0.223812932304
10.2000000477	0.225118469528
10.2200000286	0.225660320867
10.2400000095	0.216325970065
10.2599999905	0.225898647916
10.2799999714	0.233634239245
10.3000001907	0.230173784614
10.3200001717	0.224495632032
10.3400001526	0.217648643791
10.3600001335	0.221778824143
10.3800001144	0.218199678656
10.4000000954	0.227570700614
10.4200000763	0.22942807875
10.4400000572	0.240730601952
10.4600000381	0.234627413864
10.4800000191	0.221458574615
10.5	0.22384182703
10.5199999809	0.223805675514
10.5399999619	0.233390036578
10.5600001812	0.231540058261
10.5800001621	0.231204815273
10.6000001431	0.233499634933
10.620000124	0.227221770859
10.6400001049	0.229527492837
10.6600000858	0.226384326121
10.6800000668	0.224567272808
10.7000000477	0.226435461215
10.7200000286	0.224726836766
10.7400000095	0.220201783597
10.7599999905	0.220962611484
10.7799999714	0.227310009619
10.8000001907	0.236182091273
10.8200001717	0.230465359315
10.8400001526	0.228944252137
10.8600001335	0.224097652975
10.8800001144	0.223618606206
10.9000000954	0.212537459997
10.9200000763	0.220505862888
10.9400000572	0.225820558204
10.9600000381	0.231526417666
10.9800000191	0.224370613133
11.0	0.224940168631
11.0199999809	0.218250842266
11.0399999619	0.218284566251
11.0600001812	0.227768084485
11.0800001621	0.223605711079
11.1000001431	0.228349902289
11.120000124	0.221884102927
11.1400001049	0.220891043843
11.1600000858	0.210788270451
11.1800000668	0.218075819137
11.2000000477	0.228332022005
11.2200000286	0.217086144852
11.2400000095	0.229223180801
11.2599999905	0.226281470426
11.2799999714	0.22052801917
11.3000001907	0.217019306772
11.3200001717	0.214244383989
11.3400001526	0.216812399445
11.3600001335	0.218183246368
11.3800001144	0.214065002805
11.4000000954	0.219163017739
11.4200000763	0.21072802253
11.4400000572	0.21753501781
11.4600000381	0.216032735805
11.4800000191	0.209555528299
11.5	0.208392007525
11.5199999809	0.222585639382
11.5399999619	0.211648247122
11.5600001812	0.207270744775
11.5800001621	0.195626932497
11.6000001431	0.227995245774
11.620000124	0.214360567843
11.6400001049	0.205123866825
11.6600000858	0.20885403659
11.6800000668	0.208872431852
11.7000000477	0.216578539101
11.7200000286	0.192980373628
11.7400000095	0.209962532098
11.7599999905	0.220377955258
11.7799999714	0.206591491254
11.8000001907	0.208905875063
11.8200001717	0.202888261111
11.8400001526	0.204253844964
11.8600001335	0.201056799708
11.8800001144	0.197919182213
11.9000000954	0.198320204412
11.9200000763	0.200041875149
11.9400000572	0.214114353615
11.9600000381	0.205503647904
11.9800000191	0.20527201324
12.0	0.194603814674
12.0199999809	0.19968482813
12.0399999619	0.19571140963
12.0600001812	0.199893651652
12.0800001621	0.19413584074
12.1000001431	0.194422477252
12.120000124	0.203921721517
12.1400001049	0.195829540852
12.1600000858	0.19511202224
12.1800000668	0.194802810332
12.2000000477	0.194878540357
12.2200000286	0.201496713016
12.2400000095	0.201756452053
12.2599999905	0.192150525132
12.2799999714	0.193571761597
12.3000001907	0.196671741103
12.3200001717	0.194557296303
12.3400001526	0.1945204184
12.3600001335	0.187088585375
12.3800001144	0.191725325543
12.4000000954	0.191884894199
12.4200000763	0.190799236597
12.4400000572	0.182987544336
12.4600000381	0.18599015115
12.4800000191	0.19497086897
12.5	0.191310891543
12.5199999809	0.192694995399
12.5399999619	0.187622352346
12.5600001812	0.183445172187
12.5800001621	0.191006128614
12.6000001431	0.193758747738
12.620000124	0.185985897074
12.6400001049	0.179191980505
12.6600000858	0.193211108726
12.6800000668	0.190771794365
12.7000000477	0.187612823741
12.7200000286	0.188051018434
12.7400000095	0.184899698525
12.7599999905	0.180442818159
12.7799999714	0.183335337422
12.8000001907	0.175160989781
12.8200001717	0.182629222257
12.8400001526	0.17402783927
12.8600001335	0.176076299575
12.8800001144	0.181684443018
12.9000000954	0.173746625813
12.9200000763	0.173745110282
12.9400000572	0.166067189049
12.9600000381	0.183502149892
12.9800000191	0.168655168857
13.0	0.177632395844
13.0199999809	0.164339913477
13.0399999619	0.155031026681
13.0600001812	0.156840101215
13.0800001621	0.16986050801
13.1000001431	0.161304571561
13.120000124	0.157707139073
13.1400001049	0.145722352778
13.1600000858	0.14085920186
13.1800000668	0.135563296033
13.2000000477	0.134152901424
13.2200000286	0.131382874118
13.2400000095	0.121457587183
13.2599999905	0.125119978427
13.2799999714	0.108174158672
13.3000001907	0.109426586268
13.3200001717	0.0961173368499
13.3400001526	0.0971264910238
13.3600001335	0.0905057170211
13.3800001144	0.0877918145351
13.4000000954	0.0780948512369
13.4200000763	0.0793398463647
13.4400000572	0.0870174988308
13.4600000381	0.0620571649113
13.4800000191	0.0536199683983
13.5	0.052033653113
13.5199999809	0.0458093869022
13.5399999619	0.0412761292143
13.5600001812	0.0379799646724
13.5800001621	0.033663261495
13.6000001431	0.0301723608706
13.620000124	0.022902365856
13.6400001049	0.019041737654
13.6600000858	0.0138630222302
13.6800000668	0.00738830329654
13.7000000477	0.00249399250945
13.7200000286	-0.00400354082354
13.7400000095	-0.00935459062184
13.7599999905	-0.0131161583499
13.7799999714	-0.0248556194173
13.8000001907	-0.0075136742138
13.8200001717	-0.0353484082383
13.8400001526	-0.028395231799
13.8600001335	-0.0391359642983
13.8800001144	-0.042554230886
13.9000000954	-0.0469661397767
13.9200000763	-0.0507929789292
13.9400000572	-0.054941786947
13.9600000381	-0.0620630604651
13.9800000191	-0.0699479502439
14.0	-0.069762669088
14.0199999809	-0.0790271373209
14.0399999619	-0.0833365656
14.0600001812	-0.0861034965999
14.0800001621	-0.0921253641021
14.1000001431	-0.101244115861
14.120000124	-0.101178517773
14.1400001049	-0.113578152061
14.1600000858	-0.12206605164
14.1800000668	-0.12178020249
14.2000000477	-0.126057530022
14.2200000286	-0.123729086804
14.2400000095	-0.129042972383
14.2599999905	-0.141275412139
14.2799999714	-0.137094039738
14.3000001907	-0.145318494418
14.3200001717	-0.153057387048
14.3400001526	-0.160609871755
14.3600001335	-0.159736032018
14.3800001144	-0.161000991371
14.4000000954	-0.167460275109
14.4200000763	-0.173701450342
14.4400000572	-0.178351462886
14.4600000381	-0.192687291795
14.4800000191	-0.19184700185
14.5	-0.18967421841
14.5199999809	-0.206053818852
14.5399999619	-0.18122227384
14.5600001812	-0.220786311045
14.5800001621	-0.198939889911
14.6000001431	-0.221219257723
14.620000124	-0.214578685103
14.6400001049	-0.222931246007
14.6600000858	-0.219780613065
14.6800000668	-0.216577349262
14.7000000477	-0.232673220069
14.7200000286	-0.222661065641
14.7400000095	-0.235486175172
14.7599999905	-0.227851827435
14.7799999714	-0.262726097783
14.8000001907	-0.237587385289
14.8200001717	-0.226885866021
14.8400001526	-0.259480353431
14.8600001335	-0.24186343438
14.8800001144	-0.254102943588
14.9000000954	-0.255146240337
14.9200000763	-0.249026251092
14.9400000572	-0.273651906348
14.9600000381	-0.262426839699
14.9800000191	-0.26398013722
15.0	-0.260195717546
15.0199999809	-0.268537411241
15.0399999619	-0.262677342642
15.0600001812	-0.285489450283
15.0800001621	-0.249290968702
15.1000001431	-0.286121351591
15.120000124	-0.263820866626
15.1400001049	-0.281770299004
15.1600000858	-0.275612014022
15.1800000668	-0.289626613843
15.2000000477	-0.282811996431
15.2200000286	-0.286185340592
15.2400000095	-0.2814047225
15.2599999905	-0.286181090014
15.2799999714	-0.286369843379
15.3000001907	-0.277417253415
15.3200001717	-0.286674861804
15.3400001526	-0.282269316273
15.3600001335	-0.288261729828
15.3800001144	-0.28571454994
15.4000000954	-0.291845711622
15.4200000763	-0.285276313871
15.4400000572	-0.288655325561
15.4600000381	-0.285653959787
15.4800000191	-0.291445820439
15.5	-0.289406531645
15.5199999809	-0.291640010398
15.5399999619	-0.279675123612
15.5600001812	-0.285257816435
15.5800001621	-0.284487145449
15.6000001431	-0.298356778036
15.620000124	-0.268298510002
15.6400001049	-0.27767292868
15.6600000858	-0.284571084122
15.6800000668	-0.280590597394
15.7000000477	-0.273636119771
15.7200000286	-0.287316677894
15.7400000095	-0.273662256143
15.7599999905	-0.269386386864
15.7799999714	-0.268692174267
15.8000001907	-0.285421610445
15.8200001717	-0.269509326535
15.8400001526	-0.25883774867
15.8600001335	-0.255545998849
15.8800001144	-0.266905100551
15.9000000954	-0.263797060048
15.9200000763	-0.26685464855
15.9500000477	-0.262117444717
15.9600000381	-0.251940650937
15.9800000191	-0.254235854038
16.0	-0.274890175611
16.0199999809	-0.257644380941
16.0399999619	-0.263026654519
16.0600001812	-0.247354132638
16.0800001621	-0.257529142818
16.1000001431	-0.24849932228
16.120000124	-0.242048924772
16.1400001049	-0.247231923518
16.1600000858	-0.258816751
16.1800000668	-0.247771228014
16.2000000477	-0.240518756682
16.2200000286	-0.257382800627
16.2400000095	-0.240227010814
16.2599999905	-0.237489464159
16.2799999714	-0.237259721075
16.3000001907	-0.25087815312
16.3200001717	-0.236049572238
16.3400001526	-0.241219177198
16.3600001335	-0.228738387789
16.3800001144	-0.245523459036
16.4000000954	-0.256491526637
16.4200000763	-0.232306589537
16.4400000572	-0.221614986152
16.4600000381	-0.242097391627
16.4800000191	-0.232713791912
16.5	-0.237290416481
16.5199999809	-0.240132183991
16.5399999619	-0.22968670224
16.5600001812	-0.23254073706
16.5800001621	-0.245844322726
16.6000001431	-0.243693797572
16.620000124	-0.249473356664
16.6400001049	-0.210576262642
16.6600000858	-0.234254578319
16.6800000668	-0.222818154652
16.7000000477	-0.269988980431
16.7200000286	-0.226632293969
16.7400000095	-0.229076446716
16.7599999905	-0.200636414567
16.7799999714	-0.240198160263
16.8000001907	-0.224157844239
16.8200001717	-0.235192003643
16.8400001526	-0.235778925103
16.8600001335	-0.244129270168
16.8800001144	-0.217897390206
16.9000000954	-0.264232783015
16.9200000763	-0.2214315171
16.9400000572	-0.254387621139
16.9600000381	-0.222713663745
16.9800000191	-0.216782831514
17.0	-0.228934043899
17.0199999809	-0.241731322334
17.0399999619	-0.238798504733
17.0600001812	-0.23541397153
17.0800001621	-0.231273390711
17.1000001431	-0.202435468357
17.120000124	-0.232838175026
17.1400001049	-0.231811562808
17.1600000858	-0.247140194639
17.1800000668	-0.22954329481
17.2000000477	-0.226599365922
17.2200000286	-0.229385512227
17.2400000095	-0.191325273705
17.2599999905	-0.245146770013
17.2799999714	-0.225931367592
17.3000001907	-0.229625077558
17.3200001717	-0.222169411653
17.3400001526	-0.239933706709
17.3600001335	-0.216787121622
17.3800001144	-0.249104349853
17.4000000954	-0.266085658313
17.4200000763	-0.212020493057
17.4400000572	-0.238286119931
17.4600000381	-0.228696450269
17.4800000191	-0.221965090427
17.5	-0.208674504129
17.5199999809	-0.230268330843
17.5399999619	-0.253606001522
17.5600001812	-0.20576494328
17.5800001621	-0.262747522851
17.6000001431	-0.184342768669
17.620000124	-0.239469772409
17.6400001049	-0.207314153667
17.6600000858	-0.23829524216
17.6800000668	-0.254103794505
17.7000000477	-0.22305557481
17.7200000286	-0.237478658426
17.7400000095	-0.223374182702
17.7599999905	-0.176221618727
17.7799999714	-0.243167968946
17.8000001907	-0.212940967933
17.8200001717	-0.229146194638
17.8400001526	-0.222827459238
17.8600001335	-0.240788932663
17.8800001144	-0.248219337566
17.9000000954	-0.209347333098
17.9200000763	-0.223517100334
17.9400000572	-0.233237122489
17.9600000381	-0.235367862715
17.9800000191	-0.203018937164
18.0	-0.223553540931
18.0199999809	-0.220346035059
18.0399999619	-0.244551244074
18.0600001812	-0.20501471618
18.0800001621	-0.183069464805
18.1000001431	-0.197371557952
18.120000124	-0.248962955728
18.1400001049	-0.229260416687
18.1600000858	-0.214833784423
18.1800000668	-0.218333680724
18.2000000477	-0.202583402102
18.2200000286	-0.167834524895
18.2400000095	-0.245092266178
18.2599999905	-0.222203246461
18.2799999714	-0.213643123528
18.3000001907	-0.215519998423
18.3200001717	-0.216585469564
18.3400001526	-0.211342021757
18.3600001335	-0.229967429627
18.3800001144	-0.215565518633
18.4000000954	-0.22434938369
18.4200000763	-0.194243136089
18.4400000572	-0.201940320693
18.4600000381	-0.211185192026
18.4800000191	-0.20605720183
18.5	-0.210366472238
18.5199999809	-0.222260747433
18.5399999619	-0.230427094742
18.5600001812	-0.18202837969
18.5800001621	-0.186863755522
18.6000001431	-0.140149385039
18.620000124	-0.218602068919
18.6400001049	-0.185861795713
18.6600000858	-0.167331162187
18.6800000668	-0.178002347858
18.7000000477	-0.157717719282
18.7200000286	-0.153516789263
18.7400000095	-0.137613934573
18.7599999905	-0.141653085823
18.7799999714	-0.135573326092
18.8000001907	-0.119977252427
18.8200001717	-0.12803003146
18.8400001526	-0.0812763133917
18.8600001335	-0.0877345902556
18.8800001144	-0.0734064381196
18.9000000954	-0.0669199751125
18.9200000763	-0.0480951130268
18.9400000572	-0.0482987695095
18.9600000381	-0.0314053170102
18.9800000191	-0.0193248257397
19.0	-0.00760346551782
19.0199999809	0.00549040547662
19.0399999619	0.012030438736
19.0600001812	0.0257499317963
19.0800001621	0.029598774223
19.1000001431	0.0424183045785
19.120000124	0.0530139647065
19.1400001049	0.0672465600239
19.1600000858	0.0795761579601
19.1800000668	0.0826999843965
19.2000000477	0.0910214481087
19.2200000286	0.0956562815669
19.2400000095	0.101385349329
